inspiring_vantage;bloodstained_mire;monastery_swiftspear;monastery_swiftspear;searing_blaze;searing_blaze;searing_blaze;0
mountain;bloodstained_mire;goblin_guide;goblin_guide;searing_blaze;searing_blaze;searing_blaze;0
bloodstained_mire;wooded_foothills;monastery_swiftspear;lava_spike;lightning_bolt;searing_blaze;eidolon_of_the_great_revel;1
mountain;monastery_swiftspear;goblin_guide;lightning_bolt;searing_blaze;lightning_helix;skullcrack;0
monastery_swiftspear;rift_bolt;rift_bolt;lightning_bolt;lightning_bolt;eidolon_of_the_great_revel;lightning_helix;0
inspiring_vantage;wooded_foothills;lightning_bolt;eidolon_of_the_great_revel;lightning_helix;skullcrack;boros_charm;1
inspiring_vantage;wooded_foothills;stomping_ground;monastery_swiftspear;lightning_bolt;searing_blaze;lightning_helix;1
stomping_ground;mountain;monastery_swiftspear;monastery_swiftspear;eidolon_of_the_great_revel;goblin_guide;goblin_guide;0
stomping_ground;mountain;monastery_swiftspear;goblin_guide;eidolon_of_the_great_revel;eidolon_of_the_great_revel;goblin_guide;0
stomping_ground;mountain;monastery_swiftspear;goblin_guide;monastery_swiftspear;goblin_guide;monastery_swiftspear;0
stomping_ground;mountain;monastery_swiftspear;goblin_guide;monastery_swiftspear;lightning_bolt;lightning_bolt;1
inspiring_vantage;bloodstained_mire;eidolon_of_the_great_revel;skullcrack;lightning_helix;lightning_helix;searing_blaze;0
mountain;bloodstained_mire;searing_blaze;skullcrack;lightning_helix;searing_blaze;boros_charm;0
arid_mesa;arid_mesa;eidolon_of_the_great_revel;skullcrack;lightning_helix;skullcrack;searing_blaze;0
mountain;bloodstained_mire;boros_charm;skullcrack;lightning_helix;searing_blaze;boros_charm;0
arid_mesa;arid_mesa;eidolon_of_the_great_revel;inspiring_vantage;lightning_helix;skullcrack;searing_blaze;0
mountain;bloodstained_mire;lightning_helix;skullcrack;lightning_helix;searing_blaze;inspiring_vantage;0
arid_mesa;arid_mesa;eidolon_of_the_great_revel;inspiring_vantage;eidolon_of_the_great_revel;lightning_helix;lava_spike;1
mountain;mountain;eidolon_of_the_great_revel;inspiring_vantage;eidolon_of_the_great_revel;lightning_helix;monastery_swiftspear;1
arid_mesa;bloodstained_mire;mountain;eidolon_of_the_great_revel;skullcrack;skullcrack;skullcrack;0
inspiring_vantage;mountain;monastery_swiftspear;goblin_guide;goblin_guide;eidolon_of_the_great_revel;lightning_helix;1
inspiring_vantage;sacred_foundry;monastery_swiftspear;goblin_guide;lava_spike;lightning_bolt;lightning_helix;1
inspiring_vantage;bloodstained_mire;mountain;stomping_ground;lightning_bolt;eidolon_of_the_great_revel;boros_charm;0
goblin_guide;lava_spike;lava_spike;eidolon_of_the_great_revel;lightning_helix;lightning_helix;skullcrack;0
inspiring_vantage;inspiring_vantage;rift_bolt;lava_spike;eidolon_of_the_great_revel;eidolon_of_the_great_revel;boros_charm;1
inspiring_vantage;sacred_foundry;lava_spike;lava_spike;lightning_bolt;lightning_helix;boros_charm;1
inspiring_vantage;sacred_foundry;bloodstained_mire;wooded_foothills;goblin_guide;goblin_guide;eidolon_of_the_great_revel;0
bloodstained_mire;mountain;monastery_swiftspear;rift_bolt;lightning_bolt;searing_blaze;eidolon_of_the_great_revel;1
sacred_foundry;mountain;rift_bolt;eidolon_of_the_great_revel;eidolon_of_the_great_revel;skullcrack;skullcrack;1
arid_mesa;mountain;stomping_ground;goblin_guide;rift_bolt;lightning_bolt;eidolon_of_the_great_revel;1
mountain;monastery_swiftspear;lava_spike;searing_blaze;eidolon_of_the_great_revel;lightning_helix;lightning_helix;0
bloodstained_mire;mountain;stomping_ground;monastery_swiftspear;lava_spike;lightning_bolt;lightning_helix;1
mountain;monastery_swiftspear;rift_bolt;lava_spike;lightning_helix;boros_charm;boros_charm;0
mountain;mountain;goblin_guide;rift_bolt;rift_bolt;lightning_bolt;searing_blaze;0
stomping_ground;goblin_guide;rift_bolt;rift_bolt;searing_blaze;lightning_helix;boros_charm;0
bloodstained_mire;bloodstained_mire;wooded_foothills;wooded_foothills;lava_spike;lightning_bolt;eidolon_of_the_great_revel;0
lava_spike;lava_spike;lightning_bolt;searing_blaze;eidolon_of_the_great_revel;lightning_helix;boros_charm;0
wooded_foothills;goblin_guide;eidolon_of_the_great_revel;eidolon_of_the_great_revel;lightning_helix;lightning_helix;boros_charm;0
monastery_swiftspear;rift_bolt;rift_bolt;lightning_bolt;searing_blaze;eidolon_of_the_great_revel;boros_charm;0
inspiring_vantage;bloodstained_mire;lightning_bolt;eidolon_of_the_great_revel;eidolon_of_the_great_revel;lightning_helix;skullcrack;1
arid_mesa;arid_mesa;rift_bolt;eidolon_of_the_great_revel;skullcrack;skullcrack;boros_charm;1
wooded_foothills;mountain;rift_bolt;lightning_bolt;searing_blaze;eidolon_of_the_great_revel;skullcrack;1
inspiring_vantage;wooded_foothills;mountain;rift_bolt;lava_spike;searing_blaze;eidolon_of_the_great_revel;1
bloodstained_mire;wooded_foothills;mountain;searing_blaze;lightning_helix;skullcrack;skullcrack;0
bloodstained_mire;wooded_foothills;mountain;monastery_swiftspear;searing_blaze;eidolon_of_the_great_revel;lightning_helix;1
inspiring_vantage;bloodstained_mire;bloodstained_mire;arid_mesa;lightning_bolt;searing_blaze;boros_charm;0
sacred_foundry;wooded_foothills;monastery_swiftspear;lava_spike;lightning_bolt;searing_blaze;lightning_helix;1
sacred_foundry;arid_mesa;mountain;goblin_guide;lava_spike;lava_spike;lightning_bolt;1
inspiring_vantage;wooded_foothills;monastery_swiftspear;rift_bolt;searing_blaze;lightning_helix;boros_charm;1
arid_mesa;mountain;monastery_swiftspear;rift_bolt;rift_bolt;searing_blaze;eidolon_of_the_great_revel;1
mountain;lava_spike;eidolon_of_the_great_revel;lightning_helix;skullcrack;boros_charm;boros_charm;0
wooded_foothills;arid_mesa;stomping_ground;monastery_swiftspear;goblin_guide;rift_bolt;lava_spike;1
wooded_foothills;mountain;mountain;goblin_guide;rift_bolt;eidolon_of_the_great_revel;boros_charm;1
